 -7617       -4520       32634
 -8351       -4511       32668
 -9107       -4502       32703
 -9889       -4494       32736
 -10694      -4483       32776
 -11542      -4477       32800
 -12425      -4470       32828
 -13321      -4453       32893
 -14300      -4448       32910
 -15318      -4439       32947
 -16396      -4429       32985
 -17387      -4380       33174
 18755       -5333       31708
 17602       -5367       31903
 16412       -5368       31900
 15257       -5357       31937
 14205       -5360       31927
 13171       -5349       31966
 12200       -5342       31989
 11295       -5345       31977
 10394       -5332       32022
 9554        -5332       32023
 8719        -5317       32073
 7925        -5309       32100
 7162        -5306       32112
 6405        -5289       32168
 5685        -5288       32171
 4973        -5278       32206
 4281        -5272       32223
 3603        -5271       32229
 2935        -5268       32237
 2270        -5257       32276
 1618        -5257       32275
 967     -5245       32316
 321     -5230       32366
 -321        -5231       32364
 -961        -5214       32422
 -1603       -5210       32433
 -2250       -5211       32430
 -2898       -5204       32456
 -3551       -5194       32488
 -4213       -5189       32503
 -4879       -5178       32543
 -5559       -5171       32566
 -6248       -5160       32603
 -6956       -5153       32627
 -7685       -5148       32642
 -8427       -5138       32675
 -9189       -5128       32710
 -9989       -5124       32723
 -10792      -5107       32780
 -11650      -5101       32801
 -12527      -5087       32848
 -13451      -5076       32887
 -14423      -5064       32925
 -15444      -5052       32968
 -16525      -5039       33011
 -17512      -4980       33211
 18943       -6023       31729
 17814       -6074       31888
 16596       -6071       31899
 15430       -6059       31935
 14351       -6056       31943
 13333       -6055       31946
 12355       -6049       31963
 11411       -6038       31995
 10518       -6034       32009
 9654        -6024       32037
 8819        -6014       32069
 8018        -6006       32092
 7250        -6005       32094
 6489        -5992       32134
 5754        -5984       32157
 5034        -5973       32189
 4330        -5964       32218
 3645        -5963       32221
 2963        -5948       32264
 2297        -5948       32264
 1634        -5939       32293
 978     -5931       32316
 326     -5929       32320
 -324        -5911       32376
 -975        -5914       32365
 -1625       -5905       32393
 -2277       -5896       32420
 -2928       -5878       32472
 -3592       -5876       32479
 -4255       -5860       32527
 -4930       -5851       32555
 -5623       -5849       32561
 -6323       -5838       32591
 -7039       -5831       32613
 -7766       -5818       32654
 -8517       -5808       32682
 -9289       -5797       32716
 -10095      -5791       32733
 -10926      -5782       32760
 -11789      -5772       32788
 -12665      -5751       32852
 -13596      -5737       32894
 -14599      -5732       32907
 -15618      -5713       32966
 -16700      -5694       33021
 -17706      -5630       33213
 19180       -6711       31722
 18058       -6775       31859
 16799       -6761       31896
 15642       -6759       31904
 14534       -6748       31931
 13491       -6741       31951
 12497       -6733       31972
 11550       -6725       31993
 10644       -6718       32012
 9779        -6715       32021
 8939        -6707       32042
 8124        -6696       32071
 7338        -6689       32091
 6575        -6681       32111
 5823        -6664       32156
 5094        -6651       32192
 4383        -6642       32215
 3687        -6636       32233
 3002        -6632       32243
 2321        -6613       32295
 1653        -6612       32298
 989     -6601       32326
 329     -6591       32353
 -329        -6585       32368
 -985        -6577       32390
 -1640       -6560       32436
 -2302       -6558       32441
 -2965       -6550       32464
 -3632       -6538       32494
 -4305       -6525       32530
 -4995       -6523       32535
 -5687       -6508       32574
 -6397       -6500       32597
 -7121       -6491       32621
 -7870       -6487       32630
 -8620       -6468       32683
 -9408       -6460       32704
 -10213      -6446       32740
 -11051      -6435       32770
 -11912      -6418       32816
 -12804      -6398       32870
 -13768      -6392       32884
 -14756      -6376       32929
 -15808      -6363       32964
 -16901      -6341       33021
 -17942      -6278       33192
 19450       -7443       31719
 18282       -7502       31888
 17051       -7506       31878
 15854       -7492       31912
 14731       -7481       31939
 13698       -7486       31927
 12675       -7469       31967
 11708       -7457       31998
 10786       -7446       32023
 9912        -7445       32027
 9074        -7447       32021
 8243        -7431       32059
 7438        -7415       32099
 6666        -7409       32113
 5906        -7392       32153
 5171        -7385       32170
 4448        -7373       32199
 3744        -7370       32207
 3044        -7355       32244
 2357        -7346       32265
 1678        -7339       32281
 1003        -7326       32314
 333     -7312       32348
 -333        -7305       32363
 -999        -7296       32385
 -1667       -7291       32398
 -2335       -7278       32430
 -3007       -7265       32462
 -3684       -7253       32489
 -4369       -7242       32515
 -5060       -7227       32553
 -5769       -7221       32567
 -6486       -7208       32597
 -7221       -7199       32620
 -7969       -7184       32656
 -8755       -7185       32654
 -9534       -7161       32712
 -10361      -7153       32730
 -11197      -7131       32784
 -12066      -7111       32834
 -12985      -7096       32868
 -13959      -7089       32886
 -14955      -7067       32938
 -16016      -7051       32978
 -17128      -7029       33031
 -18161      -6950       33221
 19752       -8225       31732
 18569       -8293       31896
 17292       -8284       31915
 16107       -8283       31916
 14961       -8268       31949
 13906       -8271       31944
 12869       -8252       31984
 11898       -8246       31996
 10962       -8235       32021
 10068       -8228       32036
 9209        -8224       32045
 8368        -8209       32077
 7553        -8194       32111
 6770        -8188       32125
 6001        -8174       32156
 5252        -8162       32180
 4520        -8153       32199
 3798        -8138       32234
 3090        -8124       32264
 2393        -8117       32279
 1703        -8104       32308
 1018        -8090       32337
 339     -8093       32332
 -338        -8072       32377
 -1014       -8059       32406
 -1690       -8043       32440
 -2372       -8046       32435
 -3052       -8026       32479
 -3737       -8005       32523
 -4433       -7997       32541
 -5143       -7993       32550
 -5857       -7978       32583
 -6588       -7967       32606
 -7331       -7953       32637
 -8100       -7947       32651
 -8879       -7929       32689
 -9678       -7910       32732
 -10501      -7889       32777
 -11366      -7877       32802
 -12252      -7857       32848
 -13193      -7847       32869
 -14166      -7828       32909
 -15178      -7805       32959
 -16237      -7778       33018
 -17381      -7762       33055
 -18423      -7672       33251
 20174       -9043       31654
 18920       -9094       31863
 17635       -9093       31865
 16416       -9087       31878
 15245       -9068       31916
 14150       -9058       31935
 13116       -9053       31946
 12124       -9044       31963
 11175       -9037       31978
 10254       -9020       32011
 9372        -9009       32034
 8520        -8996       32058
 7695        -8985       32081
 6901        -8984       32083
 6116        -8966       32119
 5352        -8953       32145
 4602        -8935       32180
 3874        -8933       32185
 3152        -8921       32208
 2440        -8906       32239
 1735        -8888       32274
 1037        -8870       32309
 345     -8860       32330
 -344        -8845       32359
 -1033       -8838       32374
 -1722       -8822       32406
 -2412       -8806       32439
 -3106       -8789       32472
 -3809       -8784       32482
 -4518       -8772       32506
 -5235       -8756       32537
 -5959       -8737       32576
 -6710       -8734       32581
 -7461       -8711       32626
 -8243       -8705       32640
 -9029       -8679       32691
 -9852       -8666       32716
 -10700      -8652       32745
 -11562      -8625       32799
 -12474      -8610       32829
 -13429      -8596       32856
 -14415      -8574       32900
 -15442      -8548       32953
 -16525      -8521       33007
 -17692      -8504       33040
 -18777      -8416       33215
 20448       -9722       31700
 19231       -9805       31858
 17896       -9788       31889
 16645       -9773       31917
 15493       -9775       31913
 14362       -9752       31956
 13317       -9750       31960
 12301       -9734       31990
 11332       -9720       32015
 10399       -9704       32045
 9513        -9700       32053
 8650        -9689       32073
 7803        -9665       32117
 7000        -9666       32115
 6204        -9648       32149
 5437        -9648       32148
 4674        -9627       32188
 3929        -9610       32220
 3198        -9602       32234
 2472        -9573       32289
 1760        -9562       32308
 1053        -9552       32326
 350     -9528       32370
 -350        -9524       32378
 -1048       -9507       32409
 -1744       -9478       32464
 -2448       -9478       32463
 -3151       -9460       32496
 -3864       -9453       32510
 -4583       -9438       32537
 -5307       -9417       32576
 -6048       -9406       32597
 -6797       -9386       32634
 -7573       -9380       32644
 -8358       -9362       32678
 -9168       -9348       32703
 -9990       -9322       32752
 -10853      -9310       32775
 -11722      -9276       32837
 -12647      -9259       32868
 -13620      -9249       32888
 -14611      -9219       32943
 -15653      -9191       32995
 -16760      -9167       33039
 -17941      -9148       33074
 -19042      -9054       33248
 20901       -10580      31663
 19618       -10649      31856
 18259       -10632      31885
 16985       -10617      31910
 15800       -10613      31917
 14658       -10597      31946
 13582       -10586      31963
 12558       -10579      31976
 11558       -10554      32018
 10628       -10558      32011
 9709        -10540      32043
 8823        -10522      32073
 7961        -10498      32115
 7150        -10511      32091
 6335        -10489      32129
 5542        -10470      32162
 4767        -10452      32192
 4011        -10446      32203
 3264        -10431      32229
 2526        -10415      32254
 1796        -10392      32295
 1076        -10389      32300
 357     -10357      32354
 -357        -10350      32366
 -1069       -10330      32400
 -1784       -10322      32414
 -2499       -10302      32447
 -3214       -10272      32499
 -3944       -10270      32502
 -4672       -10244      32547
 -5417       -10232      32566
 -6172       -10219      32589
 -6942       -10205      32613
 -7729       -10192      32635
 -8520       -10159      32691
 -9344       -10143      32718
 -10185      -10118      32761
 -11063      -10102      32788
 -11960      -10076      32833
 -12907      -10060      32859
 -13885      -10038      32898
 -14904      -10011      32943
 -15958      -9975       33004
 -17092      -9952       33043
 -18293      -9930       33082
 -19378      -9809       33288
 21417       -11514      31629
 20126       -11603      31801
 18754       -11598      31809
 17417       -11563      31864
 16191       -11551      31883
 15029       -11539      31901
 13916       -11520      31931
 12874       -11518      31934
 11854       -11497      31968
 10895       -11495      31970
 9939        -11458      32028
 9028        -11434      32066
 8170        -11442      32053
 7308        -11410      32103
 6490        -11413      32100
 5672        -11379      32152
 4888        -11382      32148
 4110        -11368      32170
 3340        -11337      32218
 2588        -11329      32231
 1840        -11308      32264
 1100        -11288      32295
 366     -11280      32307
 -365        -11257      32344
 -1095       -11230      32386
 -1826       -11221      32400
 -2561       -11212      32415
 -3297       -11189      32450
 -4042       -11178      32467
 -4791       -11155      32503
 -5546       -11127      32547
 -6319       -11112      32571
 -7109       -11099      32592
 -7909       -11077      32627
 -8719       -11043      32680
 -9574       -11038      32688
 -10428      -11003      32743
 -11330      -10988      32766
 -12256      -10965      32801
 -13212      -10938      32845
 -14218      -10916      32879
 -15258      -10886      32926
 -16343      -10850      32982
 -17487      -10815      33037
 -18697      -10779      33094
 -19851      -10672      33261
 21916       -12398      31615
 20581       -12485      31801
 19141       -12456      31842
 18009       -12580      31661
 16751       -12575      31669
 15527       -12544      31715
 14329       -12482      31805
 13178       -12406      31915
 12117       -12366      31974
 11103       -12327      32030
 10152       -12316      32047
 9229        -12299      32071
 8330        -12275      32106
 7473        -12277      32103
 6611        -12233      32168
 5804        -12254      32137
 4993        -12233      32167
 4205        -12236      32163
 3418        -12209      32203
 2647        -12193      32225
 1883        -12176      32250
 1126        -12158      32277
 374     -12134      32311
 -374        -12116      32338
 -1121       -12103      32357
 -1867       -12072      32402
 -2619       -12065      32413
 -3371       -12039      32450
 -4134       -12031      32462
 -4894       -11992      32519
 -5657       -11943      32590
 -6447       -11928      32612
 -7248       -11908      32641
 -8075       -11899      32654
 -8912       -11877      32687
 -9782       -11867      32701
 -10681      -11858      32714
 -11601      -11839      32742
 -12540      -11806      32790
 -13508      -11766      32848
 -14543      -11749      32873
 -15600      -11711      32929
 -16726      -11684      32967
 -17874      -11632      33044
 -19142      -11612      33072
 -20302      -11484      33259
 23139       -14430      31598
 21733       -14534      31781
 20232       -14514      31806
 18815       -14490      31836
 17488       -14472      31858
 16226       -14451      31885
 15037       -14440      31898
 13720       -14239      32150
 13253       -14910      31310
 13288       -16264      29612
 12151       -16250      29629
 10459       -15365      30739
 8871        -14411      31935
 8273        -14983      31218
 7032        -14344      32019
 6127        -14260      32124
 5270        -14235      32155
 4428        -14207      32191
 3606        -14197      32204
 2788        -14159      32251
 1984        -14142      32271
 1185        -14105      32318
 394     -14080      32349
 -394        -14063      32371
 -1179       -14034      32408
 -1968       -14027      32416
 -2756       -14000      32450
 -3549       -13975      32481
 -4349       -13954      32508
 -5148       -13905      32569
 -6087       -14167      32240
 -6950       -14176      32229
 -7804       -14133      32283
 -8678       -14098      32327
 -9549       -14029      32413
 -10256      -13716      32806
 -11199      -13706      32818
 -11978      -13475      33108
 -13075      -13570      32989
 -14128      -13567      32993
 -15218      -13553      33011
 -16431      -13597      32955
 -17546      -13512      33062
 -18804      -13490      33090
 -20109      -13448      33142
 -21356      -13318      33305
 23796       -15489      31623
 22364       -15610      31793
 20831       -15598      31808
 19353       -15556      31857
 17995       -15544      31871
 16680       -15505      31916
 15451       -15487      31938
 14082       -15255      32208
 13613       -15986      31356
 13602       -17377      29733
 12439       -17364      29749
 10706       -16416      30853
 9055        -15355      32092
 8469        -16009      31329
 7241        -15417      32020
 6295        -15293      32164
 5419        -15279      32180
 4554        -15250      32214
 3704        -15224      32244
 2866        -15191      32283
 2040        -15177      32300
 1218        -15127      32357
 406     -15122      32364
 -405        -15096      32393
 -1215       -15091      32400
 -2024       -15057      32439
 -2834       -15021      32480
 -3650       -15000      32505
 -4470       -14967      32544
 -5270       -14858      32671
 -6099       -14815      32721
 -6946       -14789      32752
 -8397       -15874      31487
 -10004      -16964      30215
 -11154      -17104      30052
 -12662      -17675      29386
 -13323      -17020      30150
 -13026      -15296      32160
 -13470      -14592      32982
 -14558      -14592      32981
 -15686      -14581      32994
 -16885      -14585      32989
 -18053      -14511      33076
 -19335      -14478      33114
 -20675      -14432      33168
 -21916      -14265      33362
 24597       -16630      31563
 23095       -16745      31752
 21502       -16723      31775
 19999       -16697      31804
 18574       -16665      31838
 17234       -16641      31865
 15960       -16616      31893
 14526       -16345      32188
 14034       -17118      31345
 13947       -18507      29832
 12758       -18498      29841
 11009       -17536      30890
 9351        -16470      32051
 8708        -17099      31366
 7471        -16522      31995
 6496        -16392      32136
 5588        -16364      32167
 4700        -16349      32183
 3821        -16310      32226
 2958        -16285      32252
 2105        -16266      32274
 1259        -16240      32302
 419     -16212      32333
 -418        -16177      32371
 -1253       -16165      32384
 -2088       -16134      32417
 -2926       -16110      32443
 -3762       -16059      32499
 -4619       -16066      32491
 -5469       -16016      32546
 -6333       -15981      32585
 -7218       -15962      32605
 -8604       -16895      31589
 -10249      -18051      30328
 -11425      -18198      30168
 -12958      -18788      29525
 -13642      -18102      30273
 -13397      -16341      32192
 -13935      -15680      32912
 -15056      -15675      32918
 -16199      -15641      32954
 -17374      -15588      33012
 -18639      -15562      33041
 -19918      -15492      33118
 -21320      -15458      33155
 -22592      -15275      33354
 25395       -17762      31536
 23850       -17888      31720
 22206       -17866      31743
 20625       -17814      31796
 19186       -17808      31802
 17784       -17764      31847
 16474       -17743      31869
 14973       -17428      32190
 14430       -18207      31394
 14305       -19636      29935
 13081       -19620      29951
 11315       -18644      30949
 9651        -17584      32031
 8956        -18193      31409
 7710        -17639      31975
 6710        -17514      32102
 5773        -17490      32127
 4852        -17457      32161
 3946        -17425      32194
 3054        -17397      32222
 2172        -17361      32259
 1298        -17327      32294
 432     -17291      32331
 -432        -17294      32328
 -1293       -17254      32369
 -2155       -17227      32396
 -3020       -17203      32421
 -3884       -17151      32474
 -4758       -17120      32505
 -5641       -17088      32538
 -6537       -17064      32563
 -7443       -17028      32599
 -8850       -17976      31631
 -10515      -19159      30422
 -11719      -19310      30268
 -13279      -19917      29647
 -13991      -19205      30375
 -13786      -17395      32225
 -14353      -16707      32928
 -15546      -16743      32891
 -16707      -16688      32947
 -17928      -16640      32996
 -19213      -16594      33042
 -20539      -16525      33113
 -21970      -16478      33161
 -23301      -16297      33347
